actual_size,agent_count,agents,candidate_id,complete,conflict_trajectory,continuation_teacher,executed_steps,feasible,final_conflict_ratio,final_conflicts,final_fingerprint,final_repair_fingerprint,horizon,initial_conflicts,initial_fingerprint,initial_repair_fingerprint,is_v2_candidate,layout_mode,log_total_seconds,low_level_expanded,low_level_generated,low_level_reopened,low_level_runs,map_id,no_progress,normalized_step_auc,normalized_wall_auc_seconds,observed_total_seconds,padded_steps,pp_replan_seconds,producer_identity_fingerprint,repair_wall_seconds,root_selection_seconds,schema,selection_families,selection_wall_seconds,source_stratum,split,state_id,stop_reason,trial_index
2,100,"18,29",neighborhood-a3f55c71d02839d8,True,"2,0",official_adaptive,1,True,0.0,0,257393119a956fd503eaef6ec2b28c61efa709a5e1dbbca530b071a2d00a98f8,59b061e0bd016c56f28055804d1eabc18a7a231ed7e45bc33d85b56b9ae4b302,3,2,4f6e69705435e2f6352697e431905b603c294aa340d55dfd9233cc6398fa6c46,0fb48641acba6bb846facc0ea29201b4855f0d28e95134994d3af9a31f5222b0,True,compartmentalized,0.03238037804423964,1323,2828,0,2,policy_train_compartmentalized_double_horizontal_0001,False,0.16666666666666666,0.03291032700006724,0.03291032700006724,2,0.002302317,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.009369847000002096,0.023540480000065145,lns2.receding_q_label_pilot.v2,target:8,0.023540480000065145,near_feasible,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0007__seed_0000__realized_dynamic__decision_0000__0000,feasible,1
16,100,"6,15,18,23,26,27,28,29,34,40,46,52,58,67,77,94",neighborhood-ae4980de9b52c1a8,True,"2,1,0",official_adaptive,2,True,0.0,0,958878f3a8bdbed291e20a95fe6955d1dff090aa3942766117c570def907775e,ec4a9f263e45c9b056e51d6ae23af70a863e44cc414f3aa2b3db81d19f1f128c,3,2,4f6e69705435e2f6352697e431905b603c294aa340d55dfd9233cc6398fa6c46,0fb48641acba6bb846facc0ea29201b4855f0d28e95134994d3af9a31f5222b0,False,compartmentalized,0.09807609114251306,10865,23444,84,24,policy_train_compartmentalized_double_horizontal_0001,False,0.3333333333333333,0.0792138995000613,0.10304671400005816,1,0.028357373999999998,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.047167354999999134,0.023540480000065145,lns2.receding_q_label_pilot.v2,collision:16,0.055879359000059026,near_feasible,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0007__seed_0000__realized_dynamic__decision_0000__0000,feasible,0
16,100,"6,15,18,23,26,27,28,29,34,40,46,52,58,67,77,94",neighborhood-ae4980de9b52c1a8,True,"2,1,0",official_adaptive,2,True,0.0,0,ee533bd686c0fd728f911b51dc38c5b5850472a48707fe2ca3d8a0e98ed4cf7f,0a9c927f0d90b00e8fb2dcb33a4b84e3750ac05f0e3d9edaa031ddf77b139567,3,2,4f6e69705435e2f6352697e431905b603c294aa340d55dfd9233cc6398fa6c46,0fb48641acba6bb846facc0ea29201b4855f0d28e95134994d3af9a31f5222b0,False,compartmentalized,0.10973371417054638,11118,22844,887,24,policy_train_compartmentalized_double_horizontal_0001,False,0.3333333333333333,0.08748060000006319,0.1159808610000681,1,0.027600753999999998,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.052026517000001604,0.023540480000065145,lns2.receding_q_label_pilot.v2,collision:16,0.0639543440000665,near_feasible,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0007__seed_0000__realized_dynamic__decision_0000__0000,feasible,1
4,100,"15,18,29,61",neighborhood-dd63dad02e162083,True,"2,0",official_adaptive,1,True,0.0,0,340293c73365bae574b9688a19ef7427f3ec7e106d7fa3d2a8cb698b7fa324ae,552cd3796c0d72900e6cc185f33a0b490cc91759d21063f9411270bb79339849,3,2,4f6e69705435e2f6352697e431905b603c294aa340d55dfd9233cc6398fa6c46,0fb48641acba6bb846facc0ea29201b4855f0d28e95134994d3af9a31f5222b0,False,compartmentalized,0.03600879700727626,1650,4037,0,4,policy_train_compartmentalized_double_horizontal_0001,False,0.16666666666666666,0.03666496600006042,0.03666496600006042,2,0.004311934,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.013124485999995272,0.023540480000065145,lns2.receding_q_label_pilot.v2,collision:4,0.023540480000065145,near_feasible,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0007__seed_0000__realized_dynamic__decision_0000__0000,feasible,0
4,100,"15,18,29,61",neighborhood-dd63dad02e162083,True,"2,2,0",official_adaptive,2,True,0.0,0,606e9264400a045454993acbe1022fc841a62006dff9184c54242b2cc061d7ab,eeb0b3d4dfca154d6f6bea5408c0d26ab2e0d62e72b16be613ceeab16f6608f9,3,2,4f6e69705435e2f6352697e431905b603c294aa340d55dfd9233cc6398fa6c46,0fb48641acba6bb846facc0ea29201b4855f0d28e95134994d3af9a31f5222b0,False,compartmentalized,0.11815467770010392,31257,18612,19686,12,policy_train_compartmentalized_double_horizontal_0001,False,0.5,0.12541817500007824,0.12541817500007824,1,0.041523247,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.06141114999999786,0.023540480000065145,lns2.receding_q_label_pilot.v2,collision:4,0.06400702500008038,near_feasible,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0007__seed_0000__realized_dynamic__decision_0000__0000,feasible,1
4,100,"15,18,29,67",neighborhood-f2df7e71c2d4a6a3,True,"2,0",official_adaptive,1,True,0.0,0,b4e423505e716bc81cbdb62921546e9f7dbb8dc1d29e0018740e0e7477f9822c,f349bf283e3b959234eea16cbc8b741d1a0006a9d5f09387dbdf56fb338f840e,3,2,4f6e69705435e2f6352697e431905b603c294aa340d55dfd9233cc6398fa6c46,0fb48641acba6bb846facc0ea29201b4855f0d28e95134994d3af9a31f5222b0,False,compartmentalized,0.03489302084105458,1413,3323,0,4,policy_train_compartmentalized_double_horizontal_0001,False,0.16666666666666666,0.03550892500007308,0.03550892500007308,2,0.003207858,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.011968445000007932,0.023540480000065145,lns2.receding_q_label_pilot.v2,collision:4,0.023540480000065145,near_feasible,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0007__seed_0000__realized_dynamic__decision_0000__0000,feasible,0
4,100,"15,18,29,67",neighborhood-f2df7e71c2d4a6a3,True,"2,2,0",official_adaptive,2,True,0.0,0,56c642996a7610249e0d15a92afa6110c3c5291a3e99c15c70e67d141526236e,705ff6d350f4a903ee213ae84047242caff90926b3ef653d5bdee148e8f89655,3,2,4f6e69705435e2f6352697e431905b603c294aa340d55dfd9233cc6398fa6c46,0fb48641acba6bb846facc0ea29201b4855f0d28e95134994d3af9a31f5222b0,False,compartmentalized,0.11639459043455704,30932,17907,19589,12,policy_train_compartmentalized_double_horizontal_0001,False,0.5,0.12343908300007911,0.12343908300007911,1,0.039216377,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.06126621000001364,0.023540480000065145,lns2.receding_q_label_pilot.v2,collision:4,0.062172873000065465,near_feasible,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0007__seed_0000__realized_dynamic__decision_0000__0000,feasible,1
4,100,"15,18,29,72",neighborhood-fb242e22f3e59dbc,True,"2,0",official_adaptive,1,True,0.0,0,676e136129ea2ae0a55395d3d486959e1befefb818d89dc243541a2a15944fc6,7f93eac42c7e5880871494c7fe8b4feb3bda311c14f1fc89c15390faa732a096,3,2,4f6e69705435e2f6352697e431905b603c294aa340d55dfd9233cc6398fa6c46,0fb48641acba6bb846facc0ea29201b4855f0d28e95134994d3af9a31f5222b0,False,compartmentalized,0.03664528901690247,1454,3436,0,4,policy_train_compartmentalized_double_horizontal_0001,False,0.16666666666666666,0.03732500500007063,0.03732500500007063,2,0.004342983,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.013784525000005488,0.023540480000065145,lns2.receding_q_label_pilot.v2,target:4,0.023540480000065145,near_feasible,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0007__seed_0000__realized_dynamic__decision_0000__0000,feasible,0
4,100,"15,18,29,72",neighborhood-fb242e22f3e59dbc,True,"2,2,0",official_adaptive,2,True,0.0,0,e4f7f1287a1906d019f3f07d644cf9dff00dda0dc6ffee3c127e110e2066e73f,8eac4056f6567a3455fa5a076ad351efe1b745980cbd7a799dede3c0001fdd2e,3,2,4f6e69705435e2f6352697e431905b603c294aa340d55dfd9233cc6398fa6c46,0fb48641acba6bb846facc0ea29201b4855f0d28e95134994d3af9a31f5222b0,False,compartmentalized,0.10406833314954646,32176,18290,20675,12,policy_train_compartmentalized_double_horizontal_0001,False,0.5,0.10967628000005902,0.10967628000005902,1,0.035343229000000004,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.051247219999993376,0.023540480000065145,lns2.receding_q_label_pilot.v2,target:4,0.05842906000006565,near_feasible,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0007__seed_0000__realized_dynamic__decision_0000__0000,feasible,1
16,200,"2,14,25,49,64,72,82,101,127,140,172,174,179,181,190,197",neighborhood-01b9345fc181aa5c,True,"1,0",official_adaptive,1,True,0.0,0,e384bb441641eb508b3d2f437764f3ae406a8de815b8f3aabbdd25e196c7d5e3,390f213c7ee7a7b48edc7a862f9092f9171e0dd020ff9df16bac959124bd4af6,3,1,604343bc2e8025e74155961172c16a81deddeb5453b98d7cccecf60fdb5e717a,00c23ddee6488c20716f32e88060225dd10b3bb6ca9cb8f7445ea39c82e16ae4,False,compartmentalized,0.10091552048789018,29125,35614,15836,16,policy_train_compartmentalized_double_horizontal_0001,False,0.16666666666666666,0.1061831879999886,0.1061831879999886,2,0.05945976,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.07789341699998431,0.028289771000004293,lns2.receding_q_label_pilot.v2,collision:16,0.028289771000004293,high_cost_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0008__seed_0000__realized_dynamic__decision_0000__0006,feasible,0
16,200,"2,14,25,49,64,72,82,101,127,140,172,174,179,181,190,197",neighborhood-01b9345fc181aa5c,True,"1,0",official_adaptive,1,True,0.0,0,d5b0984d928d134a283681fe2188aa03c4495462efc4e1c3cf4b10e8fcca4ce2,fa80c506687253d6303585d1e09efdc982ab74bcb3c9040363bcaa4fc3577c04,3,1,604343bc2e8025e74155961172c16a81deddeb5453b98d7cccecf60fdb5e717a,00c23ddee6488c20716f32e88060225dd10b3bb6ca9cb8f7445ea39c82e16ae4,False,compartmentalized,0.1009492168705532,31244,39304,16086,16,policy_train_compartmentalized_double_horizontal_0001,False,0.16666666666666666,0.10622046299999965,0.10622046299999965,2,0.062512449,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.07793069199999536,0.028289771000004293,lns2.receding_q_label_pilot.v2,collision:16,0.028289771000004293,high_cost_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0008__seed_0000__realized_dynamic__decision_0000__0006,feasible,1
8,200,"14,34,77,82,151,165,170,188",neighborhood-0620317b839a331b,True,"1,1,0",official_adaptive,2,True,0.0,0,b066a740b44b1e9c26c03bc2f0cb50c1559dcce7e8d229661f75fd8e244cfed5,4da1501cf487e6c736116789bfa20d980c957e2811cf96c8c002a42d0b63925e,3,1,604343bc2e8025e74155961172c16a81deddeb5453b98d7cccecf60fdb5e717a,00c23ddee6488c20716f32e88060225dd10b3bb6ca9cb8f7445ea39c82e16ae4,False,compartmentalized,0.1471309798544644,24251,41267,6305,16,policy_train_compartmentalized_double_horizontal_0001,False,0.5,0.1585056939999845,0.1585056939999845,1,0.053947301,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.08736751199998594,0.028289771000004293,lns2.receding_q_label_pilot.v2,collision:8,0.07113818199999855,high_cost_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0008__seed_0000__realized_dynamic__decision_0000__0006,feasible,0
8,200,"14,34,77,82,151,165,170,188",neighborhood-0620317b839a331b,True,"1,1,1,1",official_adaptive,3,False,1.0,1,636f3987cb88bc2794963c4bf9e3b02dabd45e60e448c262524191993219900c,150a496d30fd99846a563e6ba170a646ea5379cc4b2fbc5e78b4313c3bab8639,3,1,604343bc2e8025e74155961172c16a81deddeb5453b98d7cccecf60fdb5e717a,00c23ddee6488c20716f32e88060225dd10b3bb6ca9cb8f7445ea39c82e16ae4,False,compartmentalized,0.17361845442790177,11706,21509,1505,8,policy_train_compartmentalized_double_horizontal_0001,True,1.0,0.1896015920000309,0.1896015920000309,0,0.027312312,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.0751770450000322,0.028289771000004293,lns2.receding_q_label_pilot.v2,collision:8,0.11442454699999871,high_cost_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0008__seed_0000__realized_dynamic__decision_0000__0006,horizon_complete,1
8,200,"12,14,26,74,82,92,146,161",neighborhood-064794b3c45281b4,True,"1,0",official_adaptive,1,True,0.0,0,5b2648db7f130bf83f95b98d16b24f16da0ed24628d020e37be64db8a9096697,544e32564ee417145369b496661f560b09b54ac76f5215c31381e63a70bf9f0f,3,1,604343bc2e8025e74155961172c16a81deddeb5453b98d7cccecf60fdb5e717a,00c23ddee6488c20716f32e88060225dd10b3bb6ca9cb8f7445ea39c82e16ae4,False,compartmentalized,0.08833174799938448,17276,37628,1184,8,policy_train_compartmentalized_double_horizontal_0001,False,0.16666666666666666,0.09235044700000117,0.09235044700000117,2,0.045903815,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.06406067599999687,0.028289771000004293,lns2.receding_q_label_pilot.v2,collision:8,0.028289771000004293,high_cost_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0008__seed_0000__realized_dynamic__decision_0000__0006,feasible,0
8,200,"12,14,26,74,82,92,146,161",neighborhood-064794b3c45281b4,True,"1,0",official_adaptive,1,True,0.0,0,b8a4814d1760dfef98c75796188b7db1151001af498114fbe7b68a835a1a6b75,095e3a1d7e51ca9edec0d09bde097c0a54844a95fb20d0e8afeea31da53f2c01,3,1,604343bc2e8025e74155961172c16a81deddeb5453b98d7cccecf60fdb5e717a,00c23ddee6488c20716f32e88060225dd10b3bb6ca9cb8f7445ea39c82e16ae4,False,compartmentalized,0.07990186914089271,15507,35700,1064,8,policy_train_compartmentalized_double_horizontal_0001,False,0.16666666666666666,0.08318076900002325,0.08318076900002325,2,0.038883188,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.05489099800001895,0.028289771000004293,lns2.receding_q_label_pilot.v2,collision:8,0.028289771000004293,high_cost_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0008__seed_0000__realized_dynamic__decision_0000__0006,feasible,1
16,200,"5,14,24,26,40,44,46,65,74,92,94,124,140,142,179,188",neighborhood-07636f198dcab364,True,"1,0",official_adaptive,1,True,0.0,0,73065620ff8bdabce0677e7494c66df8caacb07dfc00ec277f2dd6dd81f71557,6d7f05d1eb11444381ec6defed2ba0f8f2f011acd675e903d8c9e9a09b6fec33,3,1,604343bc2e8025e74155961172c16a81deddeb5453b98d7cccecf60fdb5e717a,00c23ddee6488c20716f32e88060225dd10b3bb6ca9cb8f7445ea39c82e16ae4,False,compartmentalized,0.08760785930867931,22413,42745,5647,16,policy_train_compartmentalized_double_horizontal_0001,False,0.16666666666666666,0.09155999300000417,0.09155999300000417,2,0.0465627,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.06327022199999988,0.028289771000004293,lns2.receding_q_label_pilot.v2,random:16,0.028289771000004293,high_cost_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0008__seed_0000__realized_dynamic__decision_0000__0006,feasible,0
16,200,"5,14,24,26,40,44,46,65,74,92,94,124,140,142,179,188",neighborhood-07636f198dcab364,True,"1,0",official_adaptive,1,True,0.0,0,87b539b7874eaa8f50c6bf50d7ab7edf4c2fc60dc77fe074e0bcf0c86c44e504,3e33830e9811a4ad96379bb288e5c457e8c0a92e418bbb62153d0cc685258e2e,3,1,604343bc2e8025e74155961172c16a81deddeb5453b98d7cccecf60fdb5e717a,00c23ddee6488c20716f32e88060225dd10b3bb6ca9cb8f7445ea39c82e16ae4,False,compartmentalized,0.09394891097090709,18871,36393,5324,16,policy_train_compartmentalized_double_horizontal_0001,False,0.16666666666666666,0.09850362299999915,0.09850362299999915,2,0.053520847,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.07021385199999486,0.028289771000004293,lns2.receding_q_label_pilot.v2,random:16,0.028289771000004293,high_cost_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0008__seed_0000__realized_dynamic__decision_0000__0006,feasible,1
16,200,"11,14,23,24,39,44,66,85,86,95,105,109,110,111,156,195",neighborhood-08abb4b13842628b,True,"1,0",official_adaptive,1,True,0.0,0,a7b08b8e236c412927b6a5f6dc15023d6c75d1e90155a0d64b3db8273f3bcd85,a1c39a21d0f6c05f2c5cfd7cd9086572926d469f71cb37d91df1972d5c3a956f,3,1,604343bc2e8025e74155961172c16a81deddeb5453b98d7cccecf60fdb5e717a,00c23ddee6488c20716f32e88060225dd10b3bb6ca9cb8f7445ea39c82e16ae4,False,compartmentalized,0.08112757960251249,15921,31878,4075,16,policy_train_compartmentalized_double_horizontal_0001,False,0.16666666666666666,0.084509249000007,0.084509249000007,2,0.041239172,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.05621947800000271,0.028289771000004293,lns2.receding_q_label_pilot.v2,target:16,0.028289771000004293,high_cost_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0008__seed_0000__realized_dynamic__decision_0000__0006,feasible,0
16,200,"11,14,23,24,39,44,66,85,86,95,105,109,110,111,156,195",neighborhood-08abb4b13842628b,True,"1,0",official_adaptive,1,True,0.0,0,bff9762018c5edd0ca3effab195089b304bd5feab584cb27a0e46b97c1c29a82,8915c2a620233baaea7e22c593de415a395519422bddd73955ea02fe29f80609,3,1,604343bc2e8025e74155961172c16a81deddeb5453b98d7cccecf60fdb5e717a,00c23ddee6488c20716f32e88060225dd10b3bb6ca9cb8f7445ea39c82e16ae4,False,compartmentalized,0.09306824035330137,25261,33419,12717,16,policy_train_compartmentalized_double_horizontal_0001,False,0.16666666666666666,0.09753662899998972,0.09753662899998972,2,0.051879891,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.06924685799998542,0.028289771000004293,lns2.receding_q_label_pilot.v2,target:16,0.028289771000004293,high_cost_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0008__seed_0000__realized_dynamic__decision_0000__0006,feasible,1
4,200,"12,14,70,82",neighborhood-095407fd7c8b0b69,True,"1,1,0",official_adaptive,2,True,0.0,0,bb62e906a375cda54a8e57b3f91de2fd36aa256f9953c0b3c6f2af791fa6741c,dadfcc66425e0bc191bfbba4811d03ed5bfa77ef1cb54c2835a1382807ac42b2,3,1,604343bc2e8025e74155961172c16a81deddeb5453b98d7cccecf60fdb5e717a,00c23ddee6488c20716f32e88060225dd10b3bb6ca9cb8f7445ea39c82e16ae4,False,compartmentalized,0.1549952870461105,24382,45465,3510,12,policy_train_compartmentalized_double_horizontal_0001,False,0.5,0.16765245799996364,0.16765245799996364,1,0.068890512,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.09938743599997224,0.028289771000004293,lns2.receding_q_label_pilot.v2,collision:4,0.0682650219999914,high_cost_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0008__seed_0000__realized_dynamic__decision_0000__0006,feasible,0
4,200,"12,14,70,82",neighborhood-095407fd7c8b0b69,True,"1,1,1,1",official_adaptive,3,False,1.0,1,0999d070177961d0cc0b956ca6714e0fa9ae29da4e22f2f25a2ce56b08a8181c,ff10b1f4330b396217c6c515cac2ea374ca6880abd4d97254923f036c8469a97,3,1,604343bc2e8025e74155961172c16a81deddeb5453b98d7cccecf60fdb5e717a,00c23ddee6488c20716f32e88060225dd10b3bb6ca9cb8f7445ea39c82e16ae4,False,compartmentalized,0.19929542958103358,9914,18799,0,4,policy_train_compartmentalized_double_horizontal_0001,True,1.0,0.22054249699999673,0.22054249699999673,0,0.032270994,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.09775057000001652,0.028289771000004293,lns2.receding_q_label_pilot.v2,collision:4,0.1227919269999802,high_cost_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0008__seed_0000__realized_dynamic__decision_0000__0006,horizon_complete,1
8,200,"14,50,55,68,69,91,95,132",neighborhood-0c2868d1d34a0b0c,True,"1,1,0",official_adaptive,2,True,0.0,0,4927c48019eb66f8206d64cd5994c3f591aa89ff6c381ebf19114ca053b37d10,43d885fb859b24e1276444483ca830f9706f70c7057f1f69680b0d462c0a8629,3,1,604343bc2e8025e74155961172c16a81deddeb5453b98d7cccecf60fdb5e717a,00c23ddee6488c20716f32e88060225dd10b3bb6ca9cb8f7445ea39c82e16ae4,False,compartmentalized,0.1514431875901141,17846,39102,1036,16,policy_train_compartmentalized_double_horizontal_0001,False,0.5,0.16351219800003491,0.16351219800003491,1,0.053613806,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.08750740400000723,0.028289771000004293,lns2.receding_q_label_pilot.v2,random:8,0.07600479400002769,high_cost_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0008__seed_0000__realized_dynamic__decision_0000__0006,feasible,0
